Date,open,high,low,close,volume,rsi,macd,macd_signal,macd_hist,adx,atr
2019-02-19,7.701137927647759,7.8559631975017945,7.69540351661447,7.850228786468506,17.876675738717488,70.3812945785097,0.14277050457903684,0.08490360498110444,0.0578668995979324,27.131094184426992,0.17207837985546362
2019-02-20,7.88463621029308,7.9305104135856945,7.704006603186368,7.752748012542725,17.82492341554196,65.40533353024132,0.15054776319768237,0.09803243662442003,0.05251532657326234,27.805289972856933,0.17596591060859668
2019-02-21,7.79288682210404,7.881768011429916,7.6896696042652355,7.855963706970215,17.656239496184426,67.9862157661046,0.1631591435717752,0.11105777801389106,0.052101365557884124,28.30937321826832,0.17711823179117409
2019-02-22,7.898971980083087,7.941979525734606,7.778552055358886,7.778552055358887,17.415613469008274,64.12241949129098,0.16500520278394326,0.1218472629679015,0.043157939816041754,29.026449386983362,0.1761403202614988
2019-02-25,7.741279809465164,7.749881428346606,7.635195364048768,7.655265808105469,17.80802172875802,58.427308230445504,0.15473634394951308,0.12842507916422383,0.02631126478528925,28.499914237909852,0.17379863247925734
2019-02-26,7.672465360381814,7.781416420659056,7.617989556811463,7.620856761932373,17.655053210562826,56.90812801441268,0.1421826834135791,0.13117660001409487,0.011006083399484223,28.166504925018735,0.17305779186270986
2019-02-27,7.6954051169161275,7.812957833226592,7.635194882272623,7.764216423034668,17.71000891991981,61.41013061001639,0.1421629772307531,0.13337387545742652,0.00878910177332659,28.015035095608486,0.17441802610781762
2019-02-28,7.9477132071452194,7.956314825449049,7.62659377989326,7.758481979370117,18.34880981697697,61.13499344483488,0.1400699985076539,0.134713100067472,0.00535689844018189,28.532266343676117,0.18551109892552992
2019-03-01,7.781419603851197,7.812958326219471,7.635195364048768,7.655265808105469,17.55267292857167,56.249907717085534,0.12860019241565102,0.1334905185371078,-0.0048903261214567895,29.01255250259606,0.18495766058589938
2019-03-06,7.612257476347767,7.672467708587647,7.589320375223914,7.6724677085876465,16.729132208013187,56.86847999409266,0.11952057922060089,0.13069653067380643,-0.011175951453205546,29.031711116090925,0.17768549435574466
2019-03-07,7.683935524197836,7.715474241422685,7.595054331039329,7.675334453582764,17.30701474461255,56.97764989704153,0.11127355048653342,0.12681193463635182,-0.015538384149818396,29.265185449994366,0.17359509550057406
2019-03-08,7.595053628886351,7.669599332885688,7.517640719325862,7.64666223526001,17.718783412235386,55.46552316952636,0.10125688605105765,0.12170092491929299,-0.020444038868235342,28.75959106906753,0.1724592839831689
2019-03-11,7.747013447015126,7.964916181772129,7.744146241008157,7.956314563751221,18.01635699924112,65.96942553825536,0.11695675765730851,0.1207520914668961,-0.0037953338095875894,29.618450730595786,0.18287318844952247
2019-03-12,7.967782775679502,8.01652363346273,7.812956944378939,7.8846354484558105,17.97887267359095,62.30600164592715,0.12220639421804425,0.12104295201712573,0.0011634422009185186,30.598017268026386,0.18435129563768451
2019-03-13,7.910440243856431,8.06526553788742,7.890370348969416,8.05666446685791,17.92732170406309,67.03711586920022,0.1386498044533404,0.12456432250436866,0.014085481948971745,31.677384303139945,0.18408549519439346
2019-03-14,8.071001114672788,8.085337146563736,8.00218980218734,8.082469940185547,17.571529857772834,67.69219458074474,0.15201131969569648,0.13005372194263423,0.021957597753062247,32.750466534505435,0.17687562727882225
2019-03-15,8.073868007965507,8.13981211151561,8.059532523494155,8.099672317504883,17.92705798213036,68.14664322441854,0.16211969000283766,0.1364669155546749,0.025652774448162746,33.939797265474446,0.1699759101890103
2019-03-18,8.128341707551687,8.25449601598913,8.102537404760767,8.24015998840332,18.33643572977757,71.65345109193713,0.1793988292040023,0.1450532982845404,0.03434553091946191,35.4165749631183,0.16889360935295578
2019-03-19,8.27170026078485,8.45806427960685,8.200021749940726,8.372050285339355,18.055737439711752,74.49256532082133,0.20141334851372594,0.1563253083303775,0.04508804018334844,37.32131884456488,0.17526138937532493
2019-03-20,8.372048336603093,8.486733817885975,8.286033815493298,8.306103706359863,18.047847396175975,70.68061608444096,0.2111051867037359,0.16728128400504919,0.04382390269868672,39.15595766855779,0.1770784331622787
2019-03-21,8.268832021758477,8.306104602121213,8.005055112929405,8.188551902770996,18.199052306772842,64.35850881908951,0.20691539825629945,0.17520810685529925,0.031707291401000204,38.479016944906434,0.18593350859295937
2019-03-22,8.01079097094771,8.06813345469655,7.74127960205078,7.741279602050781,18.466906680441134,47.096900718352785,0.16559494858041113,0.17328547520032161,-0.007690526619910487,36.2637654361263,0.2046005651734777
2019-03-25,7.692537114217083,7.910439834459784,7.689669908401096,7.838761329650879,18.467305718169822,50.23003162969455,0.1391105751263142,0.16645049518552013,-0.027339920059205935,33.93934232835723,0.2057555195224213
2019-03-26,7.953446681340885,8.2229580075754,7.94771226981463,8.208621978759766,18.332386009265964,59.9272318579538,0.1462799573903233,0.16241638762648075,-0.016136430236157462,33.054011359081564,0.21850131655114272
2019-03-27,8.088202220142255,8.088202220142255,7.838761329650879,7.838761329650879,18.01143953032318,49.53367429193546,0.12072543350995879,0.15407819680317636,-0.03335276329321757,31.66773912827623,0.2293126974481244
2019-03-28,7.81295551459295,8.045193672180176,7.726941544186864,8.045193672180176,18.055580420259844,54.29798079836493,0.11579583177115538,0.14642172379677215,-0.030625892025616774,29.836504992579233,0.2356655139156378
2019-03-29,8.157012489944274,8.179949585176796,7.953445291250086,8.045193672180176,17.75878803397159,54.29798079836493,0.11061399756814883,0.1392601785510475,-0.028646180982898672,28.673120383958036,0.2350111410592859
2019-04-01,8.142678710011165,8.148413122117159,7.990720617247786,8.027993202209473,17.560056503833437,53.80710729375197,0.10392148031664128,0.13219243890416627,-0.028270958587524986,27.592834675952634,0.22948838133143498
2019-04-02,8.068130811509445,8.114005002225216,7.987851251188588,8.111138343811035,17.46514492462788,55.88331149198117,0.10412642561411367,0.12657923624615575,-0.022452810632042075,26.573718152533676,0.22210733631037735
2019-04-03,8.179950654634538,8.18855172468157,7.896103858947754,7.896103858947754,17.825039530689928,49.665906076712076,0.085946621278433,0.1184527132526112,-0.0325060919741782,25.112686140581207,0.227131659840623
2019-04-04,7.962048841462183,8.162748336791992,7.84736333743606,8.162748336791992,17.77151410365111,56.17679589279808,0.09199452071493841,0.11316107474507664,-0.02116655403013823,23.48994553584584,0.23343546980600222
2019-04-05,8.182818529088445,8.28316800026287,8.088202375929239,8.251629829406738,17.817536978102915,58.12141059218748,0.10277479437702386,0.11108381867146608,-0.008309024294442219,22.578624639398875,0.2306876237008329
2019-04-08,8.33191199029198,8.426527625930387,8.30897488307248,8.386387825012207,17.827740841902443,60.95065871095008,0.12079958057793139,0.11302697105275913,0.007772609525172253,22.361751927558128,0.22670263604531973
2019-04-09,8.323307863849905,8.38351754314201,8.220090645790785,8.360580444335938,17.59659767951899,60.113086828959716,0.13148622224175455,0.11671882129055822,0.01476740095119633,21.632431800820843,0.22238796055789845
2019-04-10,8.472399212854075,8.4781336245965,8.251629829406738,8.251629829406738,17.942728826587814,56.57829392548391,0.12966931155960992,0.11930891934436856,0.010360392215241362,21.37052458487049,0.2226819487458887
2019-04-11,8.228693251010164,8.228693251010164,7.990720617247786,8.027993202209473,17.84311686585323,50.06995611213087,0.10892813422242398,0.11723276231997964,-0.008304628097555666,19.94492693904457,0.22541246756110755
2019-04-12,7.58932149737746,7.7326785373141504,7.331278934864159,7.405824661254883,19.24181472865081,37.23660416146398,0.04180489931831044,0.1021471897196458,-0.06034229040133536,20.79693079215317,0.25907688183140803
2019-04-15,7.5549148881099875,7.620858984532911,7.325543333312885,7.434494972229004,18.582520651466883,38.02489988434493,-0.008973848512541238,0.07992298207320839,-0.08889683058574963,21.60211964320946,0.26166536535916646
2019-04-16,7.440230356032465,7.75848260275431,7.348481394010633,7.660999774932861,18.370957805384126,44.00815113210588,-0.030586742483270868,0.05782103716191253,-0.0884077796451834,21.69517354705264,0.2722607827437744
2019-04-17,7.775685887889301,7.838762786977044,7.51764278511286,7.6696014404296875,18.45978992203969,44.228354157696344,-0.04648518190807582,0.036959793347914854,-0.08344497525599068,21.414868399370956,0.2757507269666608
2019-04-18,7.844497780410059,7.996455900112783,7.812959055099501,7.913309097290039,18.43005765300493,50.20374680085899,-0.03897041188556738,0.021773752301218405,-0.060744164186785785,20.471602739038705,0.27940099358926324
2019-04-22,7.939110615679544,7.996453086135328,7.833026197697853,7.867432117462158,17.629300939405,49.13649357131024,-0.03629836639111783,0.010159328562751157,-0.04645769495386899,19.595713197301613,0.2711171289355641
2019-04-23,7.947712287139216,8.027992408091016,7.936244010925292,7.936244010925293,17.770583493420204,50.82509912084391,-0.028301959002212662,0.0024670710497583922,-0.030769030051971055,18.639517001748775,0.2632202119136565
2019-04-24,7.947714482298163,7.996455900112783,7.801490228854304,7.913309097290039,17.870849201296487,50.22658574966221,-0.02354400377095711,-0.0027351439143847092,-0.020808859856572402,18.27674487227427,0.2583448875811438
2019-04-25,7.870301189105682,8.048063600589652,7.8645667766413805,7.970650672912598,17.826504325989937,51.75624235575569,-0.014973696588304719,-0.0051828544491687115,-0.009790842139136008,17.685864297785624,0.2529985973216529
2019-04-26,7.941814564762679,7.9676369822039,7.763926860972872,7.818440914154053,17.778542236279115,47.57652609570481,-0.020230517054563357,-0.00819238697024764,-0.012038130084315717,17.533869529157712,0.24969325550865812
2019-04-29,7.9045128286336555,7.924597350511096,7.844260904743129,7.852868556976318,17.136574708411317,48.58787062365049,-0.021372196715473635,-0.01082834891929284,-0.010543847796180795,17.39273152971751,0.23944062556925708
2019-04-30,7.895906869802824,7.93607482489388,7.7409723905990155,7.778271675109863,17.49359952864568,46.49483734160326,-0.027973865695956057,-0.014257452274625484,-0.013716413421330573,17.674386592801632,0.23627361190680046
2019-05-02,7.689328268784052,7.69506670496498,7.608992351240621,7.669244289398193,17.448356579914897,43.54253019992598,-0.04152466429075741,-0.019710894677851868,-0.02181376961290554,18.41945572912123,0.23148830561840342
2019-05-03,7.718019381806312,7.76679499155916,7.703673839569092,7.703673839569092,17.322112484314964,44.73591424584852,-0.04892165446631935,-0.025553046635545366,-0.023368607830773987,18.672530387528777,0.22192133394287222
2019-05-06,7.571693652858924,7.6807217597961435,7.563086545164759,7.680721759796143,17.27232872191666,44.067186231481706,-0.05599044054625324,-0.03164052541768694,-0.024349915128566296,19.419854434845494,0.21611175969011942
2019-05-07,7.6462902947629425,7.649159512554279,7.494225582553487,7.560215950012207,17.77545479777073,40.63286241521059,-0.07050359463100264,-0.03941313926035008,-0.03109045537065256,20.347857099661287,0.21399636094387198
2019-05-08,7.548738078370827,7.881559636592417,7.543000190795967,7.852868556976318,18.08912063704357,50.684531433016986,-0.057725332522133854,-0.04307557791270684,-0.014649754609427017,19.84874722860064,0.2228937241476276
2019-05-09,7.775402342831736,7.781140778402375,7.643421060943718,7.697935104370117,17.65846856787602,46.22259031482023,-0.05941539879833435,-0.04634354208983234,-0.013071856708502014,19.385288062615754,0.22193327928226853
2019-05-10,7.709413172219254,7.723758716125329,7.580301088074894,7.6548991203308105,17.322148482082028,45.036589157224626,-0.06349549618825456,-0.04977393290951678,-0.013721563278737782,19.223246677497293,0.21632787562285188
2019-05-13,7.520046784211664,7.594644798457893,7.408150036465965,7.431103229522705,17.58010261219902,39.378212139284535,-0.08382122194353059,-0.05658339071631954,-0.027237831227211046,19.741529274940607,0.21850081906870855
2019-05-14,7.508570602739173,7.525785361044165,7.416757828782815,7.459794998168945,17.369961102520122,40.41186819815527,-0.09650190619661458,-0.06456709381237855,-0.03193481238423604,20.222791686852258,0.21068129858246865
2019-05-15,7.385198441940506,7.428235619831411,7.36224524391553,7.425366401672363,17.4278841943122,39.54062867994075,-0.10808361915022058,-0.07327039887994695,-0.03481322027027363,20.878853605759478,0.20260047398753625
2019-05-16,7.393806194330341,7.4712734439082755,7.241740913371515,7.2503485679626465,17.655010202770733,35.36647802572602,-0.12988742521720908,-0.08459380414739938,-0.045293621069809706,21.924775050380628,0.2045241923124808
2019-05-17,7.1872273366776644,7.293386227988034,7.020816500993333,7.081068992614746,18.024540043125302,31.86286368491687,-0.15899376446875912,-0.09947379621167132,-0.0595199682570878,23.568543149829058,0.2093845876469251
2019-05-20,7.0810702663286955,7.322079181671143,7.0695933907183175,7.322079181671143,17.813197384502995,40.84772648637479,-0.16076009763890742,-0.11173105649711854,-0.04902904114178888,24.88767963043195,0.21246324502591798
2019-05-21,7.373721029858359,7.600383758544922,7.293384574986728,7.600383758544922,17.873306983184438,49.18112660336345,-0.1381110180912417,-0.11700704881594318,-0.021103969275298534,24.358205193942087,0.21921581206393767
2019-05-22,7.585983648873649,7.6234237210919416,7.476542423642924,7.5715837478637695,17.695822046322093,48.42090418652744,-0.12108953476104034,-0.11782354600496261,-0.0032659887560777257,23.739149365257504,0.2140490610200148
2019-05-23,7.459262737907672,7.465022918275817,7.349822057518065,7.441982746124268,17.718036629939114,45.04645270193683,-0.11671221850422153,-0.1176012805048144,0.000889062000592869,23.66118974315575,0.21459996311470694
2019-05-24,7.53126371914436,7.5917445173760845,7.467903379906371,7.513983726501465,17.396668405682547,47.246034608367026,-0.10620897549794339,-0.1153228195034402,0.009113844005496807,22.87388234743136,0.20996866369592906
2019-05-27,7.574464212544227,7.6435852839218885,7.537024135758983,7.557184219360352,17.33868958580598,48.57601461845192,-0.09332338709689747,-0.11092293302213166,0.01759954592523419,21.863589149741507,0.20422815610482153
2019-05-28,7.5255036675450855,7.718465328216554,7.5255036675450855,7.718465328216553,17.922682512945403,53.30867840335984,-0.06929859676456473,-0.10259806577061828,0.033299469006053545,20.52766870046953,0.20342340643101056
2019-05-29,7.629184728957282,7.692545069324485,7.562944298211423,7.6320648193359375,17.57959954336426,50.62093639816051,-0.05657837602441518,-0.09339412782137765,0.036815751796962476,19.287171140431266,0.2000018081148762
2019-05-30,7.634943917476175,7.735744870344719,7.485182533175537,7.5312628746032715,18.090052213571834,47.60527853885135,-0.05400880407249442,-0.08551706307160101,0.031508258999106586,18.53719204169013,0.20361327447589808
2019-05-31,7.427583404667572,7.5658244480021635,7.321022257104818,7.358462333679199,17.96082071005133,42.88842040812052,-0.06516478026282435,-0.08144660650984567,0.01628182624702132,18.600997599266886,0.20655533993457292
2019-06-03,7.453502795268936,7.580224020804755,7.444863073762188,7.485183238983154,17.79464254680938,47.033092469791406,-0.0630538087037893,-0.0777680469486344,0.014714238244845107,18.56724146753252,0.20764150759107167
2019-06-04,7.571582660659389,7.594622828559463,7.496701977653917,7.5456624031066895,17.43533734416063,48.93771299652096,-0.055856802980117415,-0.073385798154931,0.017528995174813586,18.437984890572952,0.20062708487573144
2019-06-05,7.539903627756278,7.571584070513232,7.361341881291224,7.447742938995361,17.994228452538493,46.05045433007399,-0.05739281782110606,-0.070187202088166,0.01279438426705995,18.943038507401745,0.2013138780433226
2019-06-06,7.537025584254201,7.6695064729930795,7.407424237165139,7.568706035614014,18.290992255048494,49.97674563008574,-0.04829272125320028,-0.06580830592117286,0.01751558466797258,18.733357625125848,0.20565447502793816
2019-06-07,7.6867858118384085,7.727105980458954,7.594625112522249,7.706945896148682,17.77127291747797,54.08897029504891,-0.029584990380956633,-0.05856364281312961,0.02897865243217298,18.15947609248352,0.2022791514434383
2019-06-10,7.660865409180184,7.744385835443054,7.637825234764107,7.675265312194824,17.49602514895658,53.013408920610935,-0.0171180114616325,-0.05027451654283019,0.03315650508119769,17.511391251948172,0.1954421121031175
2019-06-11,7.744386095288849,7.8595875205556505,7.69254556378301,7.822146892547607,17.775123026055837,57.257149319368416,0.004561690813406294,-0.039307275071582895,0.04386896588498919,16.349391348063538,0.1946478332643824
2019-06-12,7.781823849066938,7.810624194746182,7.672382645349994,7.732863426208496,17.58579028246174,54.060859112803314,0.014372899659237603,-0.028571240125418795,0.0429441397846564,15.219573367850098,0.19144186283104178
2019-06-13,7.819265861092725,7.88838637834288,7.799105778893226,7.827906131744385,17.706955295765038,56.82392997323122,0.029477704756023293,-0.016961451149130377,0.04643915590515367,14.58194623593083,0.1888762263527091
2019-06-14,7.833666164313942,7.848066065807195,7.747265107391336,7.7933454513549805,17.572104757109425,55.51632065839254,0.03821904815114774,-0.0059253512890747526,0.04414439944022249,13.63702438710872,0.1825851357857912
2019-06-17,7.799106139318915,7.899907104295835,7.764545604436146,7.807746410369873,17.71323179896965,55.970973216620344,0.04578092875932871,0.004415904720605941,0.04136502403872277,13.095439402519924,0.17921201893392677
2019-06-18,7.862464602023821,7.925825475962315,7.848064703031038,7.905665397644043,17.260176062060147,59.03670399166761,0.05899496037154872,0.015331715850794498,0.04366324452075422,12.760435137519353,0.17484537940953498
2019-06-19,7.876869434514525,7.945989976929288,7.839428797380753,7.925829887390137,17.320656488928755,59.65963472919409,0.07028409018569448,0.026322190717774495,0.043961899467919986,12.583695132643603,0.16996793656232065
2019-06-21,8.049668799364117,8.176389483460795,8.049668799364117,8.144709587097168,17.88324932070387,65.74839321106874,0.09578838058439576,0.040215428691098745,0.055572951893297015,13.712070979202489,0.17572448367005908
2019-06-24,8.156228425573099,8.173508416918859,8.098628271313562,8.136068344116211,17.124775419103184,65.32916409360993,0.11398943908536019,0.054970230769951035,0.059019208315409154,14.759848551007167,0.1685213166654332
2019-06-25,8.104389682738558,8.110149864226322,7.885507730093789,7.922948360443115,17.8492572865528,55.86767424605916,0.10994947836905489,0.0659660802897718,0.04398339807928309,14.101560240137005,0.1743812664766467
2019-06-26,7.934466510031721,8.04390773806198,7.925826788933192,7.969027042388916,17.705318649270534,57.30735450806734,0.10920707376512961,0.07461427898484337,0.03459279478028625,13.490292522900427,0.17056541727251945
2019-06-27,7.9027864532887016,7.934466345528206,7.77894532644778,7.842305660247803,17.826821294966454,52.25841671756799,0.0972720644742715,0.07914583608272899,0.018126228391542515,13.069184321667791,0.17195943860599203
2019-06-28,7.9056682357114925,7.951748588215977,7.807747349309182,7.894147872924805,17.510918678878227,54.0422992927131,0.09094832128929475,0.08150633312404214,0.009441988165252616,12.55881144934598,0.16996242434176367
2019-07-01,8.01798732936109,8.072707942374599,7.836545499118774,7.850945949554443,17.66051946854928,52.28889077873065,0.08151106625967675,0.08150727975116906,3.786508507686026e-06,12.031398397858428,0.17469099712133948
2019-07-02,7.850946266596636,7.850946266596636,7.675264609434092,7.724225044250488,17.87516361865141,47.42801919693239,0.06307951427479264,0.07782172665589378,-0.014742212381101141,11.784864425789712,0.17476175855285409
2019-07-03,7.787585967345388,7.833666312178825,7.74438516340813,7.827906131744385,17.19281820547622,51.40820732919186,0.05619084076164871,0.07349554947704476,-0.01730470871539605,11.555940023154474,0.17009600922253143
2019-07-04,7.885507112698167,7.943107824423681,7.868227118908952,7.888387203216553,17.168126788612227,53.61436904672119,0.05497808128033732,0.06979205583770327,-0.014813974557365953,10.841418195700728,0.16617498661230032
2019-07-05,7.853824848653177,7.945985520181747,7.813504142868729,7.891264915466309,17.12658996032273,53.722030760361065,0.05363094384589662,0.06655983343934194,-0.01292888959344532,10.303194693079872,0.16376830023378014
2019-07-08,7.920066121880062,7.983426453099545,7.90278613142402,7.963266372680664,17.047034102163117,56.44589535073039,0.057708021430361356,0.06478947103754581,-0.007081449607184459,9.58237120691851,0.15865353147659844
2019-07-10,8.064068432435283,8.141829224156536,8.055428161359233,8.084228515625,17.741748076811252,60.6375562665988,0.06989407343163734,0.06581039151636411,0.004083681915273224,9.870396683163246,0.16007562576226086
2019-07-11,8.121668681026598,8.210949279805448,8.110148320244276,8.179268836975098,17.69101274304623,63.6015864084052,0.08622660050977693,0.06989363331504668,0.01633296719473025,10.504185770077271,0.15769313564927417
2019-07-12,8.219590181053768,8.277190341421734,8.182149554959564,8.216710090637207,17.52685822569727,64.72840205188979,0.1010268673103134,0.07612028011410002,0.024906587196213387,11.42780823906246,0.15342373342051438
2019-07-15,8.23398764083262,8.251267628884015,8.115906715393066,8.115906715393066,17.415351153864147,59.39696774762858,0.10342991971507232,0.08158220803429447,0.021847711680777843,11.769329306270773,0.15213353199697396
2019-07-16,8.144708460796966,8.159108361759937,7.948866731502911,8.015107154846191,17.819005495630698,54.557763187215244,0.09609297395192762,0.0844843612178211,0.011608612734106516,10.947900890584839,0.15628411044412055
2019-07-17,8.061190146833516,8.064070237837,7.960389158996315,7.971909523010254,17.180165006019184,52.58069340364,0.08580361306281414,0.08474821158681971,0.0010554014759944358,10.185145933162186,0.15252675104387522
2019-07-18,7.994948981076744,8.009348885475013,7.899908183813199,7.922948360443115,17.394315653700414,50.35343301289902,0.0728585952604277,0.08237028832154131,-0.009511693061113602,9.828455375213654,0.14944917608801372
2019-07-19,7.920069112887581,7.948869474071412,7.88262902787344,7.902789115905762,17.162565009934788,49.42510910301976,0.06027804505033085,0.07795183966729921,-0.017673794616968358,9.608846729323556,0.14350569538158212
2019-07-22,7.954626402406835,7.992066472106465,7.879745713686599,7.9171857833862305,16.920294571218648,50.13218044353576,0.050883011436300585,0.07253807402109949,-0.021655062584798906,9.08097422999499,0.1412781998843167
2019-07-23,7.9229497961243665,7.957509792671128,7.891269341522135,7.925829887390137,16.865939375775916,50.57894935689619,0.04363192489073331,0.06675684419502625,-0.023124919304292946,8.590806909189892,0.1359183606889364
2019-07-24,7.945987336924263,7.960387239147595,7.862466365929974,7.876866817474365,17.14555563108983,47.958009493806784,0.03354775834590207,0.06011502702520142,-0.02656726867929935,8.357811136600363,0.1332042544409853
2019-07-25,7.911426144396542,7.920066414604403,7.721344594391718,7.744384765625,17.10735059542825,41.66659431117001,0.014696378616573469,0.05103129734347583,-0.03633491872690236,9.113280549251785,0.13788408056753523
